CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisited,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,FeedbackScore,OwnCar,NumberOfChildrenVisited,Des key,MonthlyIncome
200894,No,54,Self Enquiry,1,9,Salaried,Male,2,3,Super Deluxe,3,Divorced,4,0,5,1,1,D-1,32779
200065,No,55,Self Enquiry,1,14,Small Business,Female,2,3,Super Deluxe,3,Married,3,1,3,0,1,D-1,29756
200082,No,55,Self Enquiry,3,6,Salaried,Male,3,3,Standard,3,Divorced,4,0,2,0,1,D-4,25239
200187,No,55,Self Enquiry,1,20,Small Business,Male,3,2,King,4,Single,1,0,2,0,2,D-5,33722
200270,No,55,Self Enquiry,1,6,Small Business,Male,2,3,King,5,Single,1,1,2,1,0,D-5,34045
200283,No,55,Self Enquiry,1,26,Large Business,Male,2,3,Deluxe,3,Divorced,4,1,2,1,1,D-3,20415
200373,No,55,Self Enquiry,1,6,Small Business,Male,2,3,Basic,4,Married,2,0,3,0,0,D-2,88671
200379,No,55,Self Enquiry,1,8,Salaried,Female,3,3,Super Deluxe,3,Single,3,1,5,0,1,D-1,31659
200445,No,55,Self Enquiry,3,24,Salaried,Female,2,3,Super Deluxe,4,Single,4,0,2,0,1,D-1,31835
200481,No,55,Self Enquiry,1,6,Salaried,Male,2,4,Basic,3,Divorced,2,1,2,0,0,D-2,18622
200568,Yes,55,Self Enquiry,1,8,Small Business,Male,3,3,King,5,Divorced,6,1,2,1,0,D-5,34859
200608,Yes,55,Self Enquiry,3,8,Small Business,Male,2,3,Deluxe,3,Single,5,0,2,0,1,D-3,20160
200745,No,55,Company Invited,1,24,Small Business,Male,3,3,Deluxe,4,Divorced,4,1,5,1,2,D-3,21385
200774,No,55,Company Invited,1,8,Small Business,Male,2,4,Super Deluxe,5,Single,1,0,3,1,1,D-1,31756
200787,No,55,Company Invited,1,8,Salaried,Male,3,3,Standard,4,Divorced,4,0,2,1,1,D-4,25976
200863,No,55,Self Enquiry,2,8,Salaried,Male,2,3,Basic,3,Divorced,2,0,2,0,0,D-2,18600
200914,No,55,Company Invited,1,14,Small Business,Male,2,4,Super Deluxe,4,Married,2,1,3,1,1,D-1,28577
200955,No,55,Self Enquiry,1,8,Small Business,Female,2,5,King,3,Divorced,5,0,4,1,1,D-5,34187
200960,No,55,Company Invited,3,6,Small Business,Female,3,3,Deluxe,5,Married,1,0,3,0,1,D-3,47156
200975,Yes,55,Self Enquiry,3,19,Small Business,Male,2,1,Super Deluxe,3,Single,7,1,3,1,1,D-1,28695
200085,No,56,Self Enquiry,1,13,Salaried,Male,2,5,Standard,3,Unmarried,5,0,2,0,0,D-4,22260
200122,Yes,56,Self Enquiry,1,20,Salaried,Female,3,3,Basic,4,Divorced,1,1,5,1,1,D-2,19963
200175,No,56,Self Enquiry,1,10,Salaried,Female,3,3,Basic,5,Married,5,1,4,1,1,D-2,63123
200401,No,56,Company Invited,3,12,Salaried,Female,2,2,Super Deluxe,5,Divorced,1,0,3,1,0,D-1,28212
200552,No,56,Self Enquiry,1,15,Small Business,Male,2,3,Super Deluxe,3,Divorced,1,0,4,0,0,D-1,26103
200772,No,56,Company Invited,1,15,Small Business,Female,3,3,Basic,3,Divorced,3,0,2,0,0,D-2,17942
200851,No,56,Self Enquiry,1,10,Large Business,Female,3,3,King,5,Married,5,0,4,0,1,D-5,34943
200956,No,56,Self Enquiry,2,14,Salaried,Male,2,3,King,4,Single,7,0,4,1,1,D-5,34717
200976,No,56,Self Enquiry,1,29,Salaried,Male,3,3,Super Deluxe,4,Divorced,5,1,4,1,2,D-1,28402
200044,No,57,Company Invited,1,6,Small Business,Female,2,3,Deluxe,3,Single,2,0,3,1,0,D-3,75560
200163,No,57,Self Enquiry,1,30,Salaried,Male,2,2,Standard,3,Married,4,1,4,1,1,D-4,24439
200360,No,57,Self Enquiry,1,6,Small Business,Male,2,3,Deluxe,3,Divorced,3,0,3,1,1,D-3,21755
200424,No,57,Self Enquiry,3,35,Small Business,Male,2,4,Super Deluxe,3,Married,4,0,3,0,0,D-1,29118
200666,Yes,57,Self Enquiry,1,9,Salaried,Female,2,3,Deluxe,3,Divorced,1,1,5,1,1,D-3,19763
200893,No,57,Self Enquiry,1,6,Salaried,Female,3,3,Basic,3,Married,2,0,2,0,2,D-2,51167
200098,No,58,Self Enquiry,3,16,Small Business,Male,2,3,Super Deluxe,3,Single,1,0,3,1,1,D-1,28872
200126,Yes,58,Self Enquiry,1,29,Small Business,Female,3,3,Standard,3,Divorced,2,0,3,1,0,D-4,25312
200157,No,58,Self Enquiry,1,15,Small Business,Female,3,4,Basic,4,Divorced,5,1,2,1,0,D-2,18346
200308,No,58,Company Invited,1,6,Salaried,Male,2,5,Deluxe,3,Married,3,1,2,1,1,D-3,20660
200595,Yes,58,Self Enquiry,1,8,Salaried,Male,2,3,King,4,Single,1,1,3,1,1,D-5,34246
200660,Yes,58,Company Invited,1,8,Salaried,Male,2,4,Basic,3,Married,1,1,2,0,0,D-2,17380
200674,No,58,Self Enquiry,1,11,Large Business,Female,2,4,Standard,4,Married,3,1,5,1,1,D-4,25552
200700,Yes,58,Self Enquiry,1,8,Large Business,Male,2,3,Basic,3,Single,5,0,2,1,1,D-2,17479
200938,No,58,Self Enquiry,1,29,Salaried,Male,2,3,Basic,3,Married,2,0,3,1,1,D-2,17372
200940,Yes,58,Self Enquiry,1,29,Small Business,Male,3,3,Basic,5,Single,1,0,3,0,2,D-2,63114
200966,Yes,58,Self Enquiry,1,13,Small Business,Female,2,4,Standard,5,Divorced,1,1,4,1,0,D-4,25008
200006,No,59,Self Enquiry,1,9,Small Business,Female,2,2,Basic,5,Divorced,5,1,2,1,1,D-2,17670
200063,No,59,Self Enquiry,3,31,Salaried,Female,2,3,Standard,5,Unmarried,1,0,3,1,0,D-4,22637
200070,No,59,Company Invited,3,6,Salaried,Female,2,4,Deluxe,3,Single,1,0,5,1,1,D-3,20473
200105,No,59,Company Invited,2,8,Salaried,Female,2,4,King,3,Divorced,1,0,2,1,1,D-5,33844
200225,No,59,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Divorced,4,0,3,0,1,D-2,17177
200232,No,59,Self Enquiry,2,12,Small Business,Male,2,3,Basic,3,Divorced,1,0,4,1,0,D-2,17267
200634,No,59,Self Enquiry,3,9,Salaried,Male,3,3,Deluxe,5,Divorced,2,1,4,1,0,D-3,5033
200743,No,59,Self Enquiry,1,8,Salaried,Female,3,4,Super Deluxe,3,Single,4,1,5,0,2,D-1,28726
200758,No,59,Self Enquiry,3,6,Large Business,Male,3,3,Standard,3,Divorced,4,1,2,0,1,D-4,26904
200897,No,59,Self Enquiry,3,9,Salaried,Female,2,4,Deluxe,3,Single,6,0,3,0,0,D-3,20171
200919,No,59,Self Enquiry,1,24,Small Business,Male,3,3,Standard,3,Unmarried,7,0,3,1,1,D-4,25512
200957,No,59,Company Invited,1,22,Salaried,Male,3,3,Basic,3,Married,1,0,3,1,2,D-2,18544
200411,No,60,Self Enquiry,1,13,Salaried,Female,2,3,King,5,Divorced,6,0,5,0,0,D-5,34566
200427,No,60,Company Invited,3,34,Small Business,Female,3,4,Standard,5,Divorced,5,0,2,1,0,D-4,25266
200536,No,60,Self Enquiry,3,22,Small Business,Male,2,3,Deluxe,5,Single,1,0,4,1,0,D-3,20405
200879,No,60,Self Enquiry,3,13,Small Business,Male,2,1,Deluxe,3,Married,1,1,5,0,0,D-3,20220
